simulation time [sec],battery current [A],battery soc [%],Socket,Crimp,Coolant,Overmold
216,-486.55,0.42513,31.07259495,24.90838581,3.378290653,19.00751443
217,-445.39,0.4257,31.1693979,24.99543992,3.402173769,19.08512023
218,-503.66,0.4263,31.22551141,25.05312888,3.426075322,19.1450583
219,-443.23,0.42691,31.33933292,25.15247519,3.450005612,19.17969745
220,-483.49,0.42748,31.39260597,25.20812969,3.473917997,19.27148822
221,-467.56,0.4281,31.48473748,25.29182702,3.497878514,19.29041333
222,-458.99,0.42867,31.56053557,25.36374371,3.521817794,19.37138611
223,-498.26,0.42928,31.62763894,25.42938211,3.545780292,19.41302651
224,-446.48,0.42987,31.73382849,25.52323951,3.569747291,19.46426879
225,-498.16,0.43046,31.78821105,25.57971114,3.593708806,19.54293496
226,-448.68,0.43106,31.89351374,25.67293673,3.617709565,19.56831893
227,-488.15,0.43165,31.94918304,25.73034543,3.64169021,19.65719745
228,-457.6,0.43226,32.04334991,25.81553828,3.665709001,19.67932224
229,-478.1,0.43284,32.10676496,25.87853996,3.689709087,19.7606203
230,-467.33,0.43345,32.18998255,25.95583188,3.713734513,19.79219067
231,-472.79,0.43403,32.26211888,26.02512831,3.737750059,19.86069327
232,-472.39,0.43464,32.33928556,26.09805472,3.761778374,19.90469161
233,-474.9,0.43523,32.41567984,26.17042499,3.785806763,19.9630826
234,-476.39,0.43584,32.49419484,26.24432767,3.809840967,20.01478172
235,-482.5,0.43644,32.57381339,26.31903003,3.833880087,20.0710142
236,-480.64,0.43705,32.65918677,26.39789188,3.857926533,20.12622633
237,-483.74,0.43766,32.7422659,26.47510549,3.881981545,20.18650686
238,-482.17,0.43827,32.82807471,26.55429688,3.906051679,20.24280787
239,-483.29,0.43888,32.91187543,26.63204699,3.930134266,20.30299437
240,-482.42,0.43948,32.99640155,26.71032806,3.954232383,20.35993303
241,-482.35,0.44009,33.07963494,26.78768328,3.978343683,20.41883509
242,-482.1,0.4407,33.16239196,26.86470109,4.002468948,20.47587637
243,-481.68,0.44131,33.24449294,26.9412513,4.026606652,20.53332748
244,-481.41,0.44192,33.32576949,27.01721172,4.050756206,20.5900852
245,-481.11,0.44252,33.40637737,27.09269412,4.074916817,20.64647885
246,-480.73,0.44313,33.48628974,27.16767854,4.099087503,20.70249449
247,-480.35,0.44373,33.56542952,27.24210871,4.123267463,20.75811576
248,-480.34,0.44434,33.64380079,27.31598691,4.14745587,20.81328702
249,-480.39,0.44495,33.72178011,27.3895844,4.171651808,20.86803449
250,-480.34,0.44555,33.79942985,27.46294589,4.195854373,20.92264976
251,-480.32,0.44616,33.87665087,27.5359995,4.220063091,20.9770595
252,-480.26,0.44676,33.95347548,27.60876819,4.244277564,21.03121454
253,-480.21,0.44737,34.02986534,27.68122393,4.268497281,21.08516137
254,-480.14,0.44797,34.10583264,27.75337515,4.29272177,21.13884919
255,-480.07,0.44858,34.1813593,27.82520844,4.316950516,21.19230896
256,-479.99,0.44918,34.25644749,27.896725,4.341183022,21.24551276
257,-479.91,0.44979,34.33108928,27.96791872,4.365418769,21.29847379
